product_name,energy_kcal,energy_kj,protein_g,carbohydrates_g,total_sugar_g,total_fat_g,fibre_g,sodium_g,sub_type,form,class_name,subclass_name,nova,classification_method,class_confidence,subclass_confidence,nova_confidence,needs_review,classification_timestamp
CADBURY DAIRY MILK TOP DECK CHOCOLATE,320,1145,6.9,58,58,29,1.7,0.101,Top Deck Chocolate,Solid,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,simulated_lookup_fuzzy,0.853,0.823,0.843,FALSE,2026-04-07T09:21:17.880566+00:00
CADBURY DAIRY MILK TOP DECK WITH MINT CHOCOLATE,501,2205,6.9,59,58,7.3,0.4,0.025,Top Deck With Mint Chocolate,Solid,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,simulated_lookup_fuzzy,0.744,0.714,0.734,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY DAIRY MILK WHOLE NUT CHOCOLATE BAR,536,2245,8.7,52,51,32,,,Chocolate Bar,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY DAIRYMILK BLACK FOREST,,,,,,,,,,Solid,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,simulated_lookup_fuzzy,0.727,0.697,0.717,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY DAIRYMILK ROAST ALMOND,,,,,,,,,,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY DIAM MINI EGG BAR,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY DREAM LUNCH BAR MILK PEANUTS CHOCOLATE BAR,505,2115,6.7,59.5,46,26.5,1.3,0.121,Chocolate Bar,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY DREAM WHITE CHOCOLATE,217,908,5.6,59.5,59.5,32,0.3,0.128,White Chocolate,Solid,COCOA,COCOA - SWEETENED WITHOUT MILK,Ultra-processed foods,simulated_lookup_fuzzy,0.764,0.734,0.754,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY DRINKING CHOCOLATE POWDER,402,1697,6.3,76,73,5.6,9.3,0.6,Chocolate Powder,Powder,COCOA,COCOA - SWEETENED WITHOUT MILK,Ultra-processed foods,simulated_lookup_fuzzy,0.881,0.851,0.871,FALSE,2026-04-07T09:21:17.880566+00:00
CADBURY FLAKE MILK CHOCOLATE,521,2179,7.4,60,59,27,2.4,,Milk Chocolate,Solid,COCOA,COCOA - SWEETENED WITHOUT MILK,Ultra-processed foods,simulated_lookup_fuzzy,0.741,0.711,0.731,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY FREDDO,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY FREDDO CARAMEL,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY FRY'S TURKISH DELIGHT,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY HEROES CHOCOLATE,439,2049,4.5,65,57,23,1.5,,Chocolate,Solid,COCOA,COCOA - SWEETENED WITHOUT MILK,Ultra-processed foods,simulated_lookup_fuzzy,0.76,0.73,0.75,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY MORO NC CHOLATE BAR,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY NOUGAT HAZELNUT & CARAMEL,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY NOUGAT SALTED CARAMEL,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY P S CARAMILK CHOCOLATE BAR,524,2195,4.7,66,56.5,26,0.7,0.127,Chocolate Bar,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY SINGLE CREME EGG,1860,442.5,0.25,72.5,66.25,15.25,0.25,,chocolate,solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY TWIRL CHOCOLATE BAR,535,2237,7.3,57,56,30,2.5,,Chocolate Bar,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY WHITE CRSSME EGG SINGLE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CADBURY WISPA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAFFE DEL DUCA ESPRESSO ROASTED COFFEE,2,8.36,,,,,,0.004,Coffee,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY CASTLE CREW NEON YO YO SPINNER FRUIT STAR CANDY,3283.33,13733.3,,808.333,808.333,,,,Star Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY CASTLE CREW ROSE TRIPLE DIPPER CANDY,379,1583,,95,93,,,,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY CASTLE CREW ROSE UNICORN TWIST N DIP STRAWBERRY LOLLIPOP,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KE BUTTER PREM TOFFEE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KE SPOP MANGO XXL 50PC,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA AFRICA MINT,334,1397,0.2,16,9.7,1.2,1,0,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA BUTTER CANDY MILK SMKT,235,982,,87,3,0.2,,,Food,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA BUTTER PRM TOFFEE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA BUTTER SCOTCH,,,,,,,,,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA BUTTER SCOTCH CANDY,393.75,1647.45,0,87.5,81.25,3.125,0,0.39375,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA ECLAIRS LOLLIPOP 8 PIECES,452,1900,4.2,71,48,17,0,,Lollipop,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA ECLAIRS PREMIUM TOFFEE 50PC,235,982,,87,3,0.2,,,Food,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA FULL FILLING BUTTER POPS XXL CANDY 50 PIECES,530,2217.52,7,58,22,29,,,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA MILK TOFFEE 80 PIECES,360,1506.24,2,79,49,4,3.4,0.22,Toffee,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA MILKEES,,,,,,,,,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA MILKS CANDY,535,2238.44,7.65,59.4,51.5,29.66,3.4,0.079,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA MILKYOGURT TOFFEE 80 PIECES,105,440,5.7,11.6,10.7,4.3,,,Toffee,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA MONSTER POPS XXL,,,,,,,,,Lollipops,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA ORANGE PLUS,,,,,,,,,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA SWEETY SWEETY LOLLIPOP 8 PIECES,147,615,0,39,25.16,0.08,0,,Lollipop,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY KENYA TROPICAL FRUIT CANDY,196,828,0,43.9,43.5,2.1,,,Fruit Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDY LAND ECLAIRS TOFFEE,458,1921,3.6,68.5,43.3,19.4,,,Eclairs Toffee,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDYLAND CHILLI MILLI CANDY,,,,,,,,,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDYLAND G JELLIES SOUR COLA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CANDYLAND SUPER TWISTER MARSHMALLOW CANDY STICKS,498,2093,4,96.8,51,,,0.0008,Candy Sticks,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAPILANO MANUKA AUSTRALIAN FLORAL HONEY,338.43,1416,0.3,83.1,82.5,,,0.015,Honey,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAPILANO PURE AUSTRALIAN HONEY,338.43,1416,0.3,83.1,82.5,,,0.015,Honey,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAPILANO PURE HONEY,338,1416,0.3,83.1,82.5,0,,0.015,Honey,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAPILANO PURE YELLOW HONEY SQUEEZE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAPTAIN COOK PURE CORN OIL,122,510,,13,,13,,,Pure Corn Oil,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE CHOCOLATE CUPCAKES MIX,55.2743,231.266,0.421941,12.2363,,0.421941,,,Cupcakes Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE CHOCOLATE FUDGE CAKE MIX,366.667,1534.13,5.55556,86.6667,51.1111,1.11111,,,Cupcake Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE DOUGHNUTS MIX,394,1648.5,7,77,24,6,0,0.56,Doughnuts Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE GINGERBREAD COOKIES MIX,356.954,1493.49,6.84327,81.8985,35.9823,,,,Cookies Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE GLUTEN FREE PANCAKES & WAFFLES MIX,130,543.92,2,24,4,2,2,0.25,Cassava Flour Pancakes And Waffles Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE MOIST CARROT CAKE MIX,205,857.72,3,29,17,8,1,0.3,Cake Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE PIZZA CRUST MIX,160,669.44,5,33,2,1,1,0.2,Pizza Crust Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE RED VELVET CAKE MIX,200,836.8,2,40,18,5,1,,Cake Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE SPICY CAKE MIX,395.349,1654.14,2.32558,79.0698,41.8605,9.30233,1.16279,0.813953,Cake Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE VANILLA COOKIES MIX,375,1569,16.6667,50,8.33333,25,12.5,0.395833,Cookies Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CAROLINE VANILLA CUPCAKES MIX,140,585.76,2,34,18,,1,,Cupcakes Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR 10 MIN PRECOOKED WHEAT,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR 64% COCOA DESSERT CHOCOLATE BAR,545,2266,9.1,41,36,36,10,,Chocolate Bar,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR APRICOT CEREAL BAR,371,1566,5.3,72,24,5.8,,,Cereal Bar,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR APRICOT FRUIT JAM,48,200.832,1.4,11,9,0.4,2,0.001,Jam,Jelly,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR ARABIATA PASTA SAUCE,46,192,1.2,7,5,1,1.3,,Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BAKING YEAST,93,390,50,33,,6,,,Baking Yeast,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BARBECUE SAUCE,121,513,1.1,27,24,0.7,1.2,,Barbecue Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BASIL TOMATO COOKING SAUCE,54,228,0.9,8.6,5.5,1.5,1.4,,Cooking Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BEEF CHILI CON CARNE READY MEAL,114,476,6.9,12,1.6,3.3,4.1,,Con Carne Ready Meal,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BIO APRICOT FRUIT JAM,246,1048,0.6,58,58,0.2,1.1,0.00104,Jam,Jelly,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BIO COCONUT CRISPS,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BIO DARK ALMOND,550,2289,8.1,43,40,36,11,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BIO DARK ORANGE,551,2293,7.1,44,41,36,12,0.008,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BIO MILK HAZELNUT CHOCOLATE BAR,565,2351,8.1,41,39,40,4.5,,Chocolate Bar,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BIO ORGANIC 74 COCOA DARK CHOCOLATE BAR,567,2353,9.6,32,27,42,12,,Chocolate Bar,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BIO PERU 85%,631,2610,9.1,20,15,55,12,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BISCUITS DUO GLACIER,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR BISCUITS FILLED WITH CHOCOLATE+,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR CHEESE POTATO CHIPS,525,2196.6,9.1,56,2.9,30,4.4,0.287,Potato Chips,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR CHOCOTIZ LENT CHOCO,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR CLASSIC VANILLA SUGAR,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR COFFEE CAPSULE DECAFF,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR CORNEEZ CHILLI CRISPY CORN SNACKS,520,2175.68,3.5,64,4,28,3.6,1.029,Corn Snacks,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR COUSCOUS THIN SEMOULINA,350,1482,12,70,3,1.5,4,0.004,Semolina,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR DARK CHOCOLATE BUTTER BISCUITS,511,2142,6.9,67,36,23,4.3,,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR DESSERT MILK CHOCOLATE BAR,554,2308,6.7,53,52,35,2,,Chocolate Bar,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR EXOTIQUE SALSA SAUCE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR EXTRA FINE TABLET TASTING MILK CHOCOLATE BAR,570,2374,9.1,49,48,37,2.1,,Chocolate Bar,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR GALETTE COCONUT BISCUITS,479,2011,5.5,69,30,20,2.3,,Biscuit,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR GREEN LENTILS,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR HANDCOOKED CHEESE POTATO CHIPS,213,891.192,3.5,21,1.2,13,1.9,0.1,Potato Chips,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR HANDCOOKED CHILI POTATO CHIPS,214,895.376,3.7,21,1.9,13,1.7,0.234,Potato Chips,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR HANDCOOKED SEA SALT AND CIDER VINEGAR POTATO CHIPS,208,870.272,3.8,21,1.7,12,1.7,0.228,Potato Chips,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR HARD TOFFEE CANDY,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR IODIZED FINE TABLE SALT RED,0,0,0,0,0,0,0,0.0387,Salt,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR JAM PEACH,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR JAM RHUBARB,238,995.792,0.3,59,59,,1.4,,Rhubarb Jam,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR KIDS BISCUITS FILLED WITH VANILLA+,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR M GREEN GRAMS POLISHED,,,,,,,,,,,"PULSES - PEAS, LENTILS, BEANS",GREEN GRAMS,Unprocessed/Minimally processed foods,simulated_lookup_fuzzy,0.772,0.742,0.762,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR M GREEN LENTIS,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR M POPCORN KERNELS,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR M VEGETABLE OIL,884,,0,0,,97,,15.5,,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR MARSHMALLOWS,332,1412,3.6,79,71,0.5,0,,Marshmallows,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR MILK CHOCO ROCHER,592,,8.2,43.8,,42.7,2.63,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR MILK CHOCOLATE BUTTER BISCUITS,506,2123,6.8,69,40,22,2.6,,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR MINERAL WATER,0,0,,,,,,0.01462,Mineral Water,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR MINERAL WATER 1 LITRE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR MLOGO PASTA FUSILI,364,1522.9,7,72,,1,3,0,Pasta,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR MLOGO PASTA SPAGHETTI,363,1518.7,12,74,3,1,2,0,Pasta,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR MUSHROOM FOREST TOMATO COOKING SAUCE,71,296,2.1,5.7,4.5,3.6,3.8,0.43,Cooking Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR NACHO CHEESE TORTILLA CHIPS,481,2012.5,6,70,48,20,47,1.05,Tortilla Chips,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR NATURAL LIGHT VINAIGRETTE SALAD DRESSING,239,982,,2.5,2.5,50,,0.001,Salad Dressing,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR NYAYO BEANS,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR ORANGE MARMALADE JAM,245,1025.08,0.3,65,60,0.3,0.7,0.037,Jam,Jelly,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR PASTA CONCHIGLE RIGATE,339,1418.3,4,78,61,0,0,0,Pasta,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR PASTA DITALI RIGATI,349,1460.2,0,0,0,1,0,0,Pasta,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR PASTA FARFALLE,344,1439.3,12,68,3,2,3,0,Pasta,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR PASTA RISETTI,365,1527.16,13,72,3,2,3,0.005,Pasta,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR PASTA TRIPOLINI,357,1493.6,12,75,1,0,3,0.002,Pasta,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR PASTA VERMICELLI,354,1481.1,13,72,0,1,2,0,Pasta,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
CARREFOUR PASTRY FLAN CREAM MIX,387,1643,0.7,94,55,0.8,,,Flan Cream Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
